time,dt,mass,total_E,x1_Mom,x2_Mom,x3_Mom,Gamma,x1_KE,x2_KE,x3_KE,Press,x0_ME,x1_ME,x2_ME,x3_ME,bsq,T00_EM,Gam-p,Gam-c,U_th,U_b
8.200000e+00,9.765625e-05,1.101562e-01,6.609518e-01,-2.029973e-13,-8.106362e-04,0.000000e+00,1.000013e-01,9.251665e-07,1.596462e-06,0.000000e+00,4.197581e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.496716e-01,8.496861e-01,4.248503e-01,1.000013e-01,-nan,1.259274e-01,8.496861e-01
8.210059e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.033905e-13,-7.258865e-04,0.000000e+00,1.000013e-01,9.304325e-07,1.584095e-06,0.000000e+00,4.202369e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.493844e-01,8.493987e-01,4.247065e-01,1.000013e-01,-nan,1.260711e-01,8.493987e-01
8.220020e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.041671e-13,-6.374626e-04,0.000000e+00,1.000013e-01,9.459877e-07,1.558544e-06,0.000000e+00,4.207075e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.491025e-01,8.491167e-01,4.245655e-01,1.000013e-01,-nan,1.262122e-01,8.491167e-01
8.230078e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.048683e-13,-5.420050e-04,0.000000e+00,1.000012e-01,9.204801e-07,1.540821e-06,0.000000e+00,4.211980e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.488091e-01,8.488229e-01,4.244184e-01,1.000012e-01,-nan,1.263594e-01,8.488229e-01
8.240039e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.052584e-13,-4.346203e-04,0.000000e+00,1.000012e-01,9.016893e-07,1.521431e-06,0.000000e+00,4.216550e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.485361e-01,8.485497e-01,4.242816e-01,1.000012e-01,-nan,1.264965e-01,8.485497e-01
8.250000e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.055939e-13,-3.287123e-04,0.000000e+00,1.000012e-01,9.169554e-07,1.517923e-06,0.000000e+00,4.220843e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.482781e-01,8.482917e-01,4.241526e-01,1.000012e-01,-nan,1.266253e-01,8.482917e-01
8.260059e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.058129e-13,-2.549291e-04,0.000000e+00,1.000012e-01,9.217454e-07,1.537318e-06,0.000000e+00,4.225204e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.480157e-01,8.480293e-01,4.240215e-01,1.000012e-01,-nan,1.267561e-01,8.480293e-01
8.270020e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.060696e-13,-1.439855e-04,0.000000e+00,1.000012e-01,9.455923e-07,1.542719e-06,0.000000e+00,4.229354e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.477663e-01,8.477802e-01,4.238970e-01,1.000012e-01,-nan,1.268806e-01,8.477802e-01
8.280078e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.067339e-13,-3.538600e-05,0.000000e+00,1.000012e-01,9.477541e-07,1.550897e-06,0.000000e+00,4.234362e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.474661e-01,8.474804e-01,4.237473e-01,1.000012e-01,-nan,1.270308e-01,8.474804e-01
8.290039e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.069582e-13,4.657602e-05,0.000000e+00,1.000013e-01,9.339456e-07,1.579779e-06,0.000000e+00,4.238894e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.471940e-01,8.472083e-01,4.236114e-01,1.000013e-01,-nan,1.271668e-01,8.472083e-01
8.300000e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.070198e-13,1.120098e-04,0.000000e+00,1.000013e-01,9.409604e-07,1.597746e-06,0.000000e+00,4.243556e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.469140e-01,8.469287e-01,4.234717e-01,1.000013e-01,-nan,1.273067e-01,8.469287e-01
8.310059e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.071762e-13,1.435030e-04,0.000000e+00,1.000013e-01,9.725359e-07,1.627634e-06,0.000000e+00,4.248492e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.466165e-01,8.466316e-01,4.233234e-01,1.000013e-01,-nan,1.274547e-01,8.466316e-01
8.320020e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.073185e-13,1.648630e-04,0.000000e+00,1.000013e-01,9.685441e-07,1.634617e-06,0.000000e+00,4.253254e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.463308e-01,8.463462e-01,4.231807e-01,1.000013e-01,-nan,1.275976e-01,8.463462e-01
8.330078e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.074209e-13,1.930552e-04,0.000000e+00,1.000013e-01,9.509446e-07,1.637472e-06,0.000000e+00,4.257958e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.460488e-01,8.460640e-01,4.230396e-01,1.000013e-01,-nan,1.277387e-01,8.460640e-01
8.340039e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.075596e-13,2.803461e-04,0.000000e+00,1.000013e-01,9.423574e-07,1.658370e-06,0.000000e+00,4.262670e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.457656e-01,8.457807e-01,4.228979e-01,1.000013e-01,-nan,1.278801e-01,8.457807e-01
8.350000e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.079989e-13,3.366312e-04,0.000000e+00,1.000013e-01,9.535077e-07,1.668271e-06,0.000000e+00,4.267330e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.454856e-01,8.455009e-01,4.227581e-01,1.000013e-01,-nan,1.280199e-01,8.455009e-01
8.360059e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.084220e-13,3.999526e-04,0.000000e+00,1.000013e-01,9.903311e-07,1.641374e-06,0.000000e+00,4.271637e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.452272e-01,8.452427e-01,4.226291e-01,1.000013e-01,-nan,1.281491e-01,8.452427e-01
8.370020e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.089805e-13,4.433175e-04,0.000000e+00,1.000013e-01,9.707018e-07,1.651212e-06,0.000000e+00,4.276607e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.449291e-01,8.449445e-01,4.224800e-01,1.000013e-01,-nan,1.282982e-01,8.449445e-01
8.380078e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.096088e-13,4.911209e-04,0.000000e+00,1.000013e-01,9.521938e-07,1.669726e-06,0.000000e+00,4.281270e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.446491e-01,8.446645e-01,4.223399e-01,1.000013e-01,-nan,1.284381e-01,8.446645e-01
8.390039e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.100213e-13,5.022639e-04,0.000000e+00,1.000013e-01,9.689361e-07,1.663094e-06,0.000000e+00,4.285725e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.443814e-01,8.443967e-01,4.222061e-01,1.000013e-01,-nan,1.285717e-01,8.443967e-01
8.400000e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.103190e-13,4.943218e-04,0.000000e+00,1.000013e-01,1.003580e-06,1.634896e-06,0.000000e+00,4.290446e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.440982e-01,8.441137e-01,4.220647e-01,1.000013e-01,-nan,1.287134e-01,8.441137e-01
8.410059e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.107234e-13,4.472288e-04,0.000000e+00,1.000013e-01,9.999846e-07,1.659897e-06,0.000000e+00,4.295248e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.438094e-01,8.438251e-01,4.219204e-01,1.000013e-01,-nan,1.288574e-01,8.438251e-01
8.420020e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.108806e-13,3.793480e-04,0.000000e+00,1.000013e-01,1.006619e-06,1.678242e-06,0.000000e+00,4.300204e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.435110e-01,8.435267e-01,4.217712e-01,1.000013e-01,-nan,1.290061e-01,8.435267e-01
8.430078e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.111243e-13,3.046556e-04,0.000000e+00,1.000013e-01,1.001345e-06,1.674529e-06,0.000000e+00,4.305078e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.432187e-01,8.432344e-01,4.216250e-01,1.000013e-01,-nan,1.291523e-01,8.432344e-01
8.440039e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.111702e-13,2.344951e-04,0.000000e+00,1.000013e-01,1.009288e-06,1.655102e-06,0.000000e+00,4.310082e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.429185e-01,8.429340e-01,4.214748e-01,1.000013e-01,-nan,1.293025e-01,8.429340e-01
8.450000e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.109791e-13,1.386384e-04,0.000000e+00,1.000013e-01,1.012913e-06,1.628021e-06,0.000000e+00,4.314941e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.426275e-01,8.426428e-01,4.213290e-01,1.000013e-01,-nan,1.294482e-01,8.426428e-01
8.460059e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.106862e-13,2.614629e-05,0.000000e+00,1.000013e-01,1.000251e-06,1.607275e-06,0.000000e+00,4.319774e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.423380e-01,8.423529e-01,4.211839e-01,1.000013e-01,-nan,1.295932e-01,8.423529e-01
8.470020e+00,9.765625e-05,1.101562e-01,6.609519e-01,-2.106641e-13,-7.657991e-05,0.000000e+00,1.000013e-01,1.013945e-06,1.600193e-06,0.000000e+00,4.323884e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.420906e-01,8.421052e-01,4.210599e-01,1.000013e-01,-nan,1.297165e-01,8.421052e-01
8.480078e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.108224e-13,-1.704404e-04,0.000000e+00,1.000013e-01,1.005694e-06,1.599822e-06,0.000000e+00,4.328299e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.418260e-01,8.418406e-01,4.209275e-01,1.000013e-01,-nan,1.298490e-01,8.418406e-01
8.490039e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.110224e-13,-2.558471e-04,0.000000e+00,1.000013e-01,1.037789e-06,1.595513e-06,0.000000e+00,4.332487e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.415742e-01,8.415889e-01,4.208018e-01,1.000013e-01,-nan,1.299746e-01,8.415889e-01
8.500000e+00,9.765625e-05,1.101562e-01,6.609520e-01,-2.117063e-13,-3.573999e-04,0.000000e+00,1.000013e-01,1.036658e-06,1.603951e-06,0.000000e+00,4.336934e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.413073e-01,8.413221e-01,4.206684e-01,1.000013e-01,-nan,1.301080e-01,8.413221e-01
8.510059e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.127874e-13,-4.762247e-04,0.000000e+00,1.000013e-01,1.029844e-06,1.620883e-06,0.000000e+00,4.341789e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.410157e-01,8.410304e-01,4.205226e-01,1.000013e-01,-nan,1.302537e-01,8.410304e-01
8.520020e+00,9.765625e-05,1.101562e-01,6.609521e-01,-2.136628e-13,-5.421530e-04,0.000000e+00,1.000013e-01,1.044747e-06,1.639267e-06,0.000000e+00,4.346580e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.407273e-01,8.407421e-01,4.203785e-01,1.000013e-01,-nan,1.303974e-01,8.407421e-01
8.530078e+00,9.765625e-05,1.101562e-01,6.609522e-01,-2.145558e-13,-5.787819e-04,0.000000e+00,1.000014e-01,1.061586e-06,1.669504e-06,0.000000e+00,4.351551e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.404281e-01,8.404433e-01,4.202292e-01,1.000014e-01,-nan,1.305465e-01,8.404433e-01
8.540039e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.147989e-13,-5.993923e-04,0.000000e+00,1.000014e-01,1.065503e-06,1.680164e-06,0.000000e+00,4.356849e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.401099e-01,8.401251e-01,4.200702e-01,1.000014e-01,-nan,1.307055e-01,8.401251e-01
8.550000e+00,9.765625e-05,1.101562e-01,6.609523e-01,-2.152130e-13,-6.296204e-04,0.000000e+00,1.000014e-01,1.037443e-06,1.676568e-06,0.000000e+00,4.362054e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.397986e-01,8.398137e-01,4.199144e-01,1.000014e-01,-nan,1.308616e-01,8.398137e-01
8.560059e+00,9.765625e-05,1.101562e-01,6.609524e-01,-2.155032e-13,-6.895077e-04,0.000000e+00,1.000014e-01,1.042475e-06,1.683932e-06,0.000000e+00,4.367130e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.394933e-01,8.395083e-01,4.197616e-01,1.000014e-01,-nan,1.310139e-01,8.395083e-01
8.570020e+00,9.765625e-05,1.101562e-01,6.609525e-01,-2.156097e-13,-7.645990e-04,0.000000e+00,1.000014e-01,1.045701e-06,1.694838e-06,0.000000e+00,4.371819e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.392120e-01,8.392271e-01,4.196211e-01,1.000014e-01,-nan,1.311546e-01,8.392271e-01
8.580078e+00,9.765625e-05,1.101562e-01,6.609526e-01,-2.159539e-13,-8.198700e-04,0.000000e+00,1.000014e-01,1.059562e-06,1.695472e-06,0.000000e+00,4.376872e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.389086e-01,8.389238e-01,4.194695e-01,1.000014e-01,-nan,1.313062e-01,8.389238e-01
8.590039e+00,9.765625e-05,1.101562e-01,6.609527e-01,-2.161762e-13,-8.848238e-04,0.000000e+00,1.000014e-01,1.056580e-06,1.718160e-06,0.000000e+00,4.381766e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.386146e-01,8.386299e-01,4.193226e-01,1.000014e-01,-nan,1.314530e-01,8.386299e-01
8.600000e+00,9.765625e-05,1.101562e-01,6.609528e-01,-2.164182e-13,-9.409111e-04,0.000000e+00,1.000014e-01,1.045321e-06,1.734066e-06,0.000000e+00,4.386753e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.383153e-01,8.383306e-01,4.191729e-01,1.000014e-01,-nan,1.316026e-01,8.383306e-01
8.610059e+00,9.765625e-05,1.101562e-01,6.609529e-01,-2.167756e-13,-9.777979e-04,0.000000e+00,1.000014e-01,1.053374e-06,1.745594e-06,0.000000e+00,4.391951e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.380033e-01,8.380188e-01,4.190171e-01,1.000014e-01,-nan,1.317585e-01,8.380188e-01
8.620020e+00,9.765625e-05,1.101562e-01,6.609530e-01,-2.168971e-13,-9.909335e-04,0.000000e+00,1.000014e-01,1.100039e-06,1.700381e-06,0.000000e+00,4.397435e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.376746e-01,8.376902e-01,4.188528e-01,1.000014e-01,-nan,1.319231e-01,8.376902e-01
8.630078e+00,9.765625e-05,1.101562e-01,6.609531e-01,-2.170959e-13,-9.427481e-04,0.000000e+00,1.000014e-01,1.125621e-06,1.711932e-06,0.000000e+00,4.402894e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.373464e-01,8.373621e-01,4.186889e-01,1.000014e-01,-nan,1.320868e-01,8.373621e-01
8.640039e+00,9.765625e-05,1.101562e-01,6.609532e-01,-2.170111e-13,-8.842426e-04,0.000000e+00,1.000014e-01,1.076163e-06,1.726076e-06,0.000000e+00,4.408275e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.370247e-01,8.370403e-01,4.185279e-01,1.000014e-01,-nan,1.322482e-01,8.370403e-01
8.650000e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.171060e-13,-8.198017e-04,0.000000e+00,1.000014e-01,1.057787e-06,1.714637e-06,0.000000e+00,4.413560e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.367089e-01,8.367244e-01,4.183700e-01,1.000014e-01,-nan,1.324068e-01,8.367244e-01
8.660059e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.173635e-13,-7.446433e-04,0.000000e+00,1.000014e-01,1.080189e-06,1.698859e-06,0.000000e+00,4.418990e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.363831e-01,8.363987e-01,4.182071e-01,1.000014e-01,-nan,1.325697e-01,8.363987e-01
8.670020e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.177038e-13,-6.670000e-04,0.000000e+00,1.000014e-01,1.085789e-06,1.686354e-06,0.000000e+00,4.423993e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.360828e-01,8.360982e-01,4.180567e-01,1.000014e-01,-nan,1.327198e-01,8.360982e-01
8.680078e+00,9.765625e-05,1.101562e-01,6.609535e-01,-2.182729e-13,-5.711377e-04,0.000000e+00,1.000014e-01,1.086767e-06,1.690237e-06,0.000000e+00,4.429376e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.357594e-01,8.357746e-01,4.178949e-01,1.000014e-01,-nan,1.328813e-01,8.357746e-01
8.690039e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.190494e-13,-4.641737e-04,0.000000e+00,1.000014e-01,1.085437e-06,1.668360e-06,0.000000e+00,4.434442e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.354562e-01,8.354712e-01,4.177431e-01,1.000014e-01,-nan,1.330333e-01,8.354712e-01
8.700000e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.196598e-13,-3.671387e-04,0.000000e+00,1.000014e-01,1.095647e-06,1.664234e-06,0.000000e+00,4.439477e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.351542e-01,8.351693e-01,4.175922e-01,1.000014e-01,-nan,1.331843e-01,8.351693e-01
8.710059e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.202868e-13,-2.525396e-04,0.000000e+00,1.000014e-01,1.134142e-06,1.689526e-06,0.000000e+00,4.444903e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.348269e-01,8.348422e-01,4.174288e-01,1.000014e-01,-nan,1.333471e-01,8.348422e-01
8.720020e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.208943e-13,-1.526180e-04,0.000000e+00,1.000014e-01,1.101794e-06,1.699724e-06,0.000000e+00,4.450203e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.345098e-01,8.345251e-01,4.172702e-01,1.000014e-01,-nan,1.335061e-01,8.345251e-01
8.730078e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.212273e-13,-4.686601e-05,0.000000e+00,1.000014e-01,1.110826e-06,1.705973e-06,0.000000e+00,4.455455e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.341945e-01,8.342100e-01,4.171127e-01,1.000014e-01,-nan,1.336637e-01,8.342100e-01
8.740039e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.215538e-13,4.390815e-05,0.000000e+00,1.000014e-01,1.110056e-06,1.758401e-06,0.000000e+00,4.460639e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.338826e-01,8.338986e-01,4.169573e-01,1.000014e-01,-nan,1.338192e-01,8.338986e-01
8.750000e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.219438e-13,9.416469e-05,0.000000e+00,1.000014e-01,1.118494e-06,1.762564e-06,0.000000e+00,4.465867e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.335691e-01,8.335853e-01,4.168008e-01,1.000014e-01,-nan,1.339760e-01,8.335853e-01
8.760059e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.221049e-13,1.327040e-04,0.000000e+00,1.000014e-01,1.113730e-06,1.779878e-06,0.000000e+00,4.471375e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.332384e-01,8.332548e-01,4.166356e-01,1.000014e-01,-nan,1.341412e-01,8.332548e-01
8.770020e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.225775e-13,1.415641e-04,0.000000e+00,1.000014e-01,1.085100e-06,1.804104e-06,0.000000e+00,4.476641e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.329227e-01,8.329391e-01,4.164778e-01,1.000014e-01,-nan,1.342992e-01,8.329391e-01
8.780078e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.231017e-13,1.883558e-04,0.000000e+00,1.000014e-01,1.090068e-06,1.773361e-06,0.000000e+00,4.481523e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.326305e-01,8.326469e-01,4.163316e-01,1.000014e-01,-nan,1.344457e-01,8.326469e-01
8.790039e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.239953e-13,2.836099e-04,0.000000e+00,1.000014e-01,1.085075e-06,1.799753e-06,0.000000e+00,4.486482e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.323325e-01,8.323491e-01,4.161828e-01,1.000014e-01,-nan,1.345945e-01,8.323491e-01
8.800000e+00,9.765625e-05,1.101562e-01,6.609537e-01,-2.244701e-13,3.477766e-04,0.000000e+00,1.000014e-01,1.095514e-06,1.799544e-06,0.000000e+00,4.491697e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.320193e-01,8.320359e-01,4.160262e-01,1.000014e-01,-nan,1.347509e-01,8.320359e-01
8.810059e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.250846e-13,4.012306e-04,0.000000e+00,1.000015e-01,1.092722e-06,1.816385e-06,0.000000e+00,4.496758e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.317150e-01,8.317316e-01,4.158741e-01,1.000015e-01,-nan,1.349027e-01,8.317316e-01
8.820020e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.255801e-13,4.635732e-04,0.000000e+00,1.000015e-01,1.105956e-06,1.824300e-06,0.000000e+00,4.501788e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.314127e-01,8.314294e-01,4.157231e-01,1.000015e-01,-nan,1.350536e-01,8.314294e-01
8.830078e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.261605e-13,5.155408e-04,0.000000e+00,1.000015e-01,1.126654e-06,1.848326e-06,0.000000e+00,4.507113e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.310920e-01,8.311090e-01,4.155630e-01,1.000015e-01,-nan,1.352134e-01,8.311090e-01
8.840039e+00,9.765625e-05,1.101562e-01,6.609535e-01,-2.265285e-13,5.535323e-04,0.000000e+00,1.000015e-01,1.130526e-06,1.900551e-06,0.000000e+00,4.512484e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.307680e-01,8.307853e-01,4.154013e-01,1.000015e-01,-nan,1.353745e-01,8.307853e-01
8.850000e+00,9.765625e-05,1.101562e-01,6.609535e-01,-2.268568e-13,5.417323e-04,0.000000e+00,1.000015e-01,1.134899e-06,1.870062e-06,0.000000e+00,4.518171e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.304274e-01,8.304445e-01,4.152308e-01,1.000015e-01,-nan,1.355451e-01,8.304445e-01
8.860059e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.271532e-13,4.701063e-04,0.000000e+00,1.000015e-01,1.134807e-06,1.850941e-06,0.000000e+00,4.523912e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.300835e-01,8.301006e-01,4.150588e-01,1.000015e-01,-nan,1.357174e-01,8.301006e-01
8.870020e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.272992e-13,4.240071e-04,0.000000e+00,1.000015e-01,1.144365e-06,1.857541e-06,0.000000e+00,4.529668e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.297378e-01,8.297550e-01,4.148861e-01,1.000015e-01,-nan,1.358901e-01,8.297550e-01
8.880078e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.279410e-13,3.642581e-04,0.000000e+00,1.000015e-01,1.174834e-06,1.857431e-06,0.000000e+00,4.535661e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.293773e-01,8.293946e-01,4.147060e-01,1.000015e-01,-nan,1.360698e-01,8.293946e-01
8.890039e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.284363e-13,2.806325e-04,0.000000e+00,1.000015e-01,1.153137e-06,1.827602e-06,0.000000e+00,4.541321e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.290387e-01,8.290556e-01,4.145362e-01,1.000015e-01,-nan,1.362396e-01,8.290556e-01
8.900000e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.290131e-13,1.933805e-04,0.000000e+00,1.000015e-01,1.119768e-06,1.800757e-06,0.000000e+00,4.546757e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.287138e-01,8.287302e-01,4.143733e-01,1.000015e-01,-nan,1.364027e-01,8.287302e-01
8.910059e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.295999e-13,1.043387e-04,0.000000e+00,1.000015e-01,1.131534e-06,1.791828e-06,0.000000e+00,4.551893e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.284052e-01,8.284215e-01,4.142189e-01,1.000015e-01,-nan,1.365568e-01,8.284215e-01
8.920020e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.303049e-13,-2.418390e-06,0.000000e+00,1.000015e-01,1.135545e-06,1.789629e-06,0.000000e+00,4.556950e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.281019e-01,8.281182e-01,4.140672e-01,1.000015e-01,-nan,1.367085e-01,8.281182e-01
8.930078e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.308631e-13,-9.165513e-05,0.000000e+00,1.000015e-01,1.141799e-06,1.788829e-06,0.000000e+00,4.562177e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.277882e-01,8.278045e-01,4.139104e-01,1.000015e-01,-nan,1.368653e-01,8.278045e-01
8.940039e+00,9.765625e-05,1.101562e-01,6.609533e-01,-2.313919e-13,-2.075052e-04,0.000000e+00,1.000015e-01,1.147909e-06,1.793817e-06,0.000000e+00,4.566978e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.274993e-01,8.275154e-01,4.137657e-01,1.000015e-01,-nan,1.370093e-01,8.275154e-01
8.950000e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.317839e-13,-3.288595e-04,0.000000e+00,1.000015e-01,1.171406e-06,1.768530e-06,0.000000e+00,4.572290e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.271807e-01,8.271968e-01,4.136064e-01,1.000015e-01,-nan,1.371687e-01,8.271968e-01
8.960059e+00,9.765625e-05,1.101562e-01,6.609534e-01,-2.322231e-13,-4.409436e-04,0.000000e+00,1.000015e-01,1.179656e-06,1.814197e-06,0.000000e+00,4.577969e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.268387e-01,8.268551e-01,4.134357e-01,1.000015e-01,-nan,1.373391e-01,8.268551e-01
8.970020e+00,9.765625e-05,1.101562e-01,6.609535e-01,-2.329282e-13,-5.099278e-04,0.000000e+00,1.000015e-01,1.191229e-06,1.821902e-06,0.000000e+00,4.583995e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.264770e-01,8.264935e-01,4.132551e-01,1.000015e-01,-nan,1.375198e-01,8.264935e-01
8.980078e+00,9.765625e-05,1.101562e-01,6.609535e-01,-2.334694e-13,-5.480713e-04,0.000000e+00,1.000015e-01,1.162160e-06,1.827981e-06,0.000000e+00,4.590155e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.261083e-01,8.261249e-01,4.130707e-01,1.000015e-01,-nan,1.377047e-01,8.261249e-01
8.990039e+00,9.765625e-05,1.101562e-01,6.609536e-01,-2.339795e-13,-5.634463e-04,0.000000e+00,1.000015e-01,1.171847e-06,1.841394e-06,0.000000e+00,4.596132e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.257489e-01,8.257655e-01,4.128910e-01,1.000015e-01,-nan,1.378840e-01,8.257655e-01
