time,dt,mass,total_E,x1_Mom,x2_Mom,x3_Mom,Gamma,x1_KE,x2_KE,x3_KE,Press,x0_ME,x1_ME,x2_ME,x3_ME,bsq,T00_EM,Gam,U_th,U_b
7.580057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.470212e-15,-6.409663e-05,0.000000e+00,1.000003e-01,1.934505e-07,1.337868e-07,0.000000e+00,3.524238e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.877764e-01,8.877764e-01,4.438895e-01,1.000143e-01,1.843256e-01,4.751908e-01
7.590076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.484338e-15,-6.621530e-05,0.000000e+00,1.000003e-01,1.959209e-07,1.324351e-07,0.000000e+00,3.525088e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.877253e-01,8.877253e-01,4.438639e-01,1.000144e-01,1.843254e-01,4.751908e-01
7.600000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.496146e-15,-7.116054e-05,0.000000e+00,1.000003e-01,1.982634e-07,1.363233e-07,0.000000e+00,3.525916e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.876755e-01,8.876755e-01,4.438390e-01,1.000147e-01,1.843249e-01,4.751908e-01
7.610019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.508388e-15,-8.052523e-05,0.000000e+00,1.000003e-01,1.971744e-07,1.344673e-07,0.000000e+00,3.526820e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.876213e-01,8.876213e-01,4.438119e-01,1.000145e-01,1.843252e-01,4.751908e-01
7.620038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.521319e-15,-9.458874e-05,0.000000e+00,1.000003e-01,1.961000e-07,1.316432e-07,0.000000e+00,3.527674e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.875702e-01,8.875702e-01,4.437864e-01,1.000143e-01,1.843255e-01,4.751908e-01
7.630057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.540258e-15,-1.109038e-04,0.000000e+00,1.000003e-01,1.921943e-07,1.340572e-07,0.000000e+00,3.528463e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.875229e-01,8.875229e-01,4.437627e-01,1.000142e-01,1.843256e-01,4.751908e-01
7.640076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.560844e-15,-1.096658e-04,0.000000e+00,1.000003e-01,1.957259e-07,1.374618e-07,0.000000e+00,3.529311e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.874718e-01,8.874718e-01,4.437371e-01,1.000146e-01,1.843250e-01,4.751908e-01
7.650000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.577033e-15,-1.002218e-04,0.000000e+00,1.000003e-01,1.976491e-07,1.380426e-07,0.000000e+00,3.530276e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.874138e-01,8.874138e-01,4.437082e-01,1.000148e-01,1.843247e-01,4.751908e-01
7.660019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.585476e-15,-1.022692e-04,0.000000e+00,1.000003e-01,1.967576e-07,1.403234e-07,0.000000e+00,3.531175e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.873598e-01,8.873598e-01,4.436811e-01,1.000149e-01,1.843246e-01,4.751908e-01
7.670038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.597134e-15,-1.082674e-04,0.000000e+00,1.000003e-01,2.038104e-07,1.437010e-07,0.000000e+00,3.532079e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.873052e-01,8.873052e-01,4.436539e-01,1.000155e-01,1.843237e-01,4.751908e-01
7.680057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.610744e-15,-1.090521e-04,0.000000e+00,1.000004e-01,2.063515e-07,1.443606e-07,0.000000e+00,3.533056e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.872464e-01,8.872464e-01,4.436245e-01,1.000155e-01,1.843234e-01,4.751908e-01
7.690076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.622074e-15,-9.365661e-05,0.000000e+00,1.000004e-01,2.099917e-07,1.440953e-07,0.000000e+00,3.534039e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.871874e-01,8.871874e-01,4.435950e-01,1.000158e-01,1.843231e-01,4.751908e-01
7.700000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.634238e-15,-7.591208e-05,0.000000e+00,1.000004e-01,2.068851e-07,1.453974e-07,0.000000e+00,3.535115e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.871229e-01,8.871229e-01,4.435627e-01,1.000157e-01,1.843233e-01,4.751908e-01
7.710019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.651227e-15,-6.255576e-05,0.000000e+00,1.000003e-01,2.006733e-07,1.473790e-07,0.000000e+00,3.536109e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.870634e-01,8.870634e-01,4.435330e-01,1.000154e-01,1.843237e-01,4.751908e-01
7.720038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.673221e-15,-5.955954e-05,0.000000e+00,1.000004e-01,2.017997e-07,1.522794e-07,0.000000e+00,3.537171e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.869994e-01,8.869994e-01,4.435010e-01,1.000158e-01,1.843232e-01,4.751908e-01
7.730057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.698987e-15,-5.653997e-05,0.000000e+00,1.000003e-01,2.000259e-07,1.476477e-07,0.000000e+00,3.538122e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.869426e-01,8.869426e-01,4.434726e-01,1.000158e-01,1.843237e-01,4.751908e-01
7.740076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.719204e-15,-3.945612e-05,0.000000e+00,1.000003e-01,2.005507e-07,1.424911e-07,0.000000e+00,3.539019e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.868889e-01,8.868889e-01,4.434457e-01,1.000154e-01,1.843241e-01,4.751908e-01
7.750000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.741421e-15,-1.318151e-05,0.000000e+00,1.000003e-01,2.002939e-07,1.453795e-07,0.000000e+00,3.539933e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.868340e-01,8.868340e-01,4.434183e-01,1.000155e-01,1.843238e-01,4.751908e-01
7.760019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.761072e-15,6.946721e-08,0.000000e+00,1.000003e-01,1.952735e-07,1.427508e-07,0.000000e+00,3.541001e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.867701e-01,8.867701e-01,4.433863e-01,1.000150e-01,1.843244e-01,4.751908e-01
7.770038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.775691e-15,7.842151e-06,0.000000e+00,1.000003e-01,1.979785e-07,1.415538e-07,0.000000e+00,3.541871e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.867179e-01,8.867179e-01,4.433602e-01,1.000150e-01,1.843243e-01,4.751908e-01
7.780057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.789860e-15,1.411264e-05,0.000000e+00,1.000003e-01,1.982998e-07,1.428158e-07,0.000000e+00,3.542786e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.866630e-01,8.866630e-01,4.433327e-01,1.000150e-01,1.843242e-01,4.751908e-01
7.790076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.805763e-15,2.956880e-05,0.000000e+00,1.000003e-01,2.017916e-07,1.370969e-07,0.000000e+00,3.543826e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.866006e-01,8.866006e-01,4.433016e-01,1.000149e-01,1.843244e-01,4.751908e-01
7.800000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.825772e-15,4.642732e-05,0.000000e+00,1.000003e-01,2.069912e-07,1.399272e-07,0.000000e+00,3.544812e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.865412e-01,8.865412e-01,4.432718e-01,1.000152e-01,1.843237e-01,4.751908e-01
7.810019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.843492e-15,4.424947e-05,0.000000e+00,1.000003e-01,2.021281e-07,1.404532e-07,0.000000e+00,3.545644e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.864914e-01,8.864914e-01,4.432470e-01,1.000150e-01,1.843241e-01,4.751908e-01
7.820038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.857697e-15,5.327927e-05,0.000000e+00,1.000003e-01,2.022119e-07,1.384159e-07,0.000000e+00,3.546540e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.864378e-01,8.864378e-01,4.432201e-01,1.000150e-01,1.843243e-01,4.751908e-01
7.830057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.874963e-15,6.036019e-05,0.000000e+00,1.000003e-01,1.982985e-07,1.411582e-07,0.000000e+00,3.547507e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.863798e-01,8.863798e-01,4.431911e-01,1.000150e-01,1.843244e-01,4.751908e-01
7.840076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.891541e-15,7.092483e-05,0.000000e+00,1.000003e-01,1.995592e-07,1.447644e-07,0.000000e+00,3.548316e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.863311e-01,8.863311e-01,4.431668e-01,1.000152e-01,1.843239e-01,4.751908e-01
7.850000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.912090e-15,8.547626e-05,0.000000e+00,1.000003e-01,1.976399e-07,1.470036e-07,0.000000e+00,3.549179e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.862792e-01,8.862792e-01,4.431409e-01,1.000152e-01,1.843239e-01,4.751908e-01
7.860019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.929155e-15,8.663065e-05,0.000000e+00,1.000003e-01,1.973701e-07,1.442355e-07,0.000000e+00,3.550136e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.862220e-01,8.862220e-01,4.431122e-01,1.000150e-01,1.843242e-01,4.751908e-01
7.870038e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.940283e-15,7.641629e-05,0.000000e+00,1.000003e-01,1.982242e-07,1.415563e-07,0.000000e+00,3.551097e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.861644e-01,8.861644e-01,4.430834e-01,1.000149e-01,1.843244e-01,4.751908e-01
7.880057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.951945e-15,7.854464e-05,0.000000e+00,1.000003e-01,2.003280e-07,1.420941e-07,0.000000e+00,3.551961e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.861124e-01,8.861124e-01,4.430574e-01,1.000150e-01,1.843241e-01,4.751908e-01
7.890076e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.961617e-15,8.590897e-05,0.000000e+00,1.000003e-01,2.020492e-07,1.475495e-07,0.000000e+00,3.552978e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.860511e-01,8.860511e-01,4.430268e-01,1.000154e-01,1.843234e-01,4.751908e-01
7.900000e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.972279e-15,8.486151e-05,0.000000e+00,1.000003e-01,1.997895e-07,1.444171e-07,0.000000e+00,3.553967e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.859920e-01,8.859920e-01,4.429972e-01,1.000153e-01,1.843238e-01,4.751908e-01
7.910019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.988947e-15,7.680794e-05,0.000000e+00,1.000003e-01,1.971081e-07,1.477730e-07,0.000000e+00,3.554985e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.859309e-01,8.859309e-01,4.429667e-01,1.000155e-01,1.843239e-01,4.751908e-01
7.920038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.013546e-15,5.997437e-05,0.000000e+00,1.000003e-01,2.001810e-07,1.474076e-07,0.000000e+00,3.555987e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.858707e-01,8.858707e-01,4.429366e-01,1.000154e-01,1.843236e-01,4.751908e-01
7.930057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.038823e-15,4.628145e-05,0.000000e+00,1.000003e-01,1.997415e-07,1.470278e-07,0.000000e+00,3.557037e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.858077e-01,8.858077e-01,4.429051e-01,1.000154e-01,1.843237e-01,4.751908e-01
7.940076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.067686e-15,3.975994e-05,0.000000e+00,1.000003e-01,2.026350e-07,1.394901e-07,0.000000e+00,3.558030e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.857483e-01,8.857483e-01,4.428754e-01,1.000149e-01,1.843242e-01,4.751908e-01
7.950000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.090094e-15,3.394252e-05,0.000000e+00,1.000003e-01,2.034675e-07,1.388077e-07,0.000000e+00,3.558879e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.856973e-01,8.856973e-01,4.428499e-01,1.000150e-01,1.843241e-01,4.751908e-01
7.960019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.109586e-15,2.053745e-05,0.000000e+00,1.000003e-01,1.978913e-07,1.380338e-07,0.000000e+00,3.559769e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.856441e-01,8.856441e-01,4.428233e-01,1.000147e-01,1.843247e-01,4.751908e-01
7.970038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.120940e-15,-3.647753e-06,0.000000e+00,1.000003e-01,1.992151e-07,1.345775e-07,0.000000e+00,3.560695e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.855886e-01,8.855886e-01,4.427956e-01,1.000145e-01,1.843249e-01,4.751908e-01
7.980057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.132694e-15,-2.162904e-05,0.000000e+00,1.000003e-01,2.010198e-07,1.318595e-07,0.000000e+00,3.561552e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.855373e-01,8.855373e-01,4.427699e-01,1.000145e-01,1.843249e-01,4.751908e-01
7.990076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.145402e-15,-3.165300e-05,0.000000e+00,1.000003e-01,2.015150e-07,1.300234e-07,0.000000e+00,3.562437e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.854842e-01,8.854842e-01,4.427433e-01,1.000144e-01,1.843250e-01,4.751908e-01
8.000000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.157790e-15,-3.576281e-05,0.000000e+00,1.000003e-01,1.988950e-07,1.330967e-07,0.000000e+00,3.563409e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.854259e-01,8.854259e-01,4.427142e-01,1.000145e-01,1.843250e-01,4.751908e-01
8.010019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.164556e-15,-5.324852e-05,0.000000e+00,1.000003e-01,1.987489e-07,1.348287e-07,0.000000e+00,3.564339e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.853700e-01,8.853700e-01,4.426863e-01,1.000146e-01,1.843249e-01,4.751908e-01
8.020038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.176356e-15,-7.133012e-05,0.000000e+00,1.000003e-01,1.990392e-07,1.353530e-07,0.000000e+00,3.565308e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.853118e-01,8.853118e-01,4.426572e-01,1.000146e-01,1.843248e-01,4.751908e-01
8.030057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.188114e-15,-7.249605e-05,0.000000e+00,1.000003e-01,1.986232e-07,1.356168e-07,0.000000e+00,3.566269e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.852542e-01,8.852542e-01,4.426284e-01,1.000145e-01,1.843249e-01,4.751908e-01
8.040076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.202457e-15,-7.930758e-05,0.000000e+00,1.000003e-01,1.994551e-07,1.347309e-07,0.000000e+00,3.567220e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.851972e-01,8.851972e-01,4.425998e-01,1.000145e-01,1.843249e-01,4.751908e-01
8.050000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.218013e-15,-8.282005e-05,0.000000e+00,1.000003e-01,1.961458e-07,1.362165e-07,0.000000e+00,3.568134e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.851424e-01,8.851424e-01,4.425724e-01,1.000144e-01,1.843250e-01,4.751908e-01
8.060019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.230730e-15,-8.807803e-05,0.000000e+00,1.000003e-01,1.953552e-07,1.390436e-07,0.000000e+00,3.569106e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.850840e-01,8.850840e-01,4.425432e-01,1.000146e-01,1.843248e-01,4.751908e-01
8.070038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.242581e-15,-1.054785e-04,0.000000e+00,1.000003e-01,1.939859e-07,1.399455e-07,0.000000e+00,3.570010e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.850298e-01,8.850298e-01,4.425161e-01,1.000146e-01,1.843249e-01,4.751908e-01
8.080057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.254339e-15,-1.115861e-04,0.000000e+00,1.000003e-01,1.949367e-07,1.364240e-07,0.000000e+00,3.570880e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.849777e-01,8.849777e-01,4.424901e-01,1.000144e-01,1.843252e-01,4.751908e-01
8.090076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.267746e-15,-1.026375e-04,0.000000e+00,1.000003e-01,1.978053e-07,1.388704e-07,0.000000e+00,3.571868e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.849182e-01,8.849182e-01,4.424604e-01,1.000147e-01,1.843247e-01,4.751908e-01
8.100000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.277486e-15,-1.009704e-04,0.000000e+00,1.000003e-01,1.937812e-07,1.416830e-07,0.000000e+00,3.572791e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.848628e-01,8.848628e-01,4.424327e-01,1.000146e-01,1.843248e-01,4.751908e-01
8.110019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.282677e-15,-1.088348e-04,0.000000e+00,1.000003e-01,1.934066e-07,1.392303e-07,0.000000e+00,3.573763e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.848046e-01,8.848046e-01,4.424035e-01,1.000145e-01,1.843250e-01,4.751908e-01
8.120038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.289461e-15,-1.085123e-04,0.000000e+00,1.000003e-01,1.930686e-07,1.407525e-07,0.000000e+00,3.574744e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.847457e-01,8.847457e-01,4.423741e-01,1.000145e-01,1.843249e-01,4.751908e-01
8.130057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.301955e-15,-1.032799e-04,0.000000e+00,1.000003e-01,1.919391e-07,1.429204e-07,0.000000e+00,3.575691e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.846889e-01,8.846889e-01,4.423457e-01,1.000146e-01,1.843248e-01,4.751908e-01
8.140076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.310637e-15,-8.725635e-05,0.000000e+00,1.000003e-01,1.900948e-07,1.403565e-07,0.000000e+00,3.576771e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.846242e-01,8.846242e-01,4.423133e-01,1.000144e-01,1.843252e-01,4.751908e-01
8.150000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.320246e-15,-7.109076e-05,0.000000e+00,1.000003e-01,1.869875e-07,1.393219e-07,0.000000e+00,3.577803e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.845624e-01,8.845624e-01,4.422824e-01,1.000142e-01,1.843255e-01,4.751908e-01
8.160019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.328329e-15,-6.631912e-05,0.000000e+00,1.000003e-01,1.839760e-07,1.406452e-07,0.000000e+00,3.578732e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.845068e-01,8.845068e-01,4.422546e-01,1.000141e-01,1.843257e-01,4.751908e-01
8.170038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.339060e-15,-6.770479e-05,0.000000e+00,1.000003e-01,1.856058e-07,1.414531e-07,0.000000e+00,3.579653e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.844514e-01,8.844514e-01,4.422269e-01,1.000142e-01,1.843254e-01,4.751908e-01
8.180057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.346197e-15,-5.427841e-05,0.000000e+00,1.000003e-01,1.904005e-07,1.388496e-07,0.000000e+00,3.580540e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.843981e-01,8.843981e-01,4.422003e-01,1.000143e-01,1.843253e-01,4.751908e-01
8.190076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.350914e-15,-2.583015e-05,0.000000e+00,1.000003e-01,1.948074e-07,1.380115e-07,0.000000e+00,3.581443e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.843438e-01,8.843438e-01,4.421731e-01,1.000144e-01,1.843249e-01,4.751908e-01
8.200000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.359297e-15,-9.120836e-06,0.000000e+00,1.000003e-01,1.978364e-07,1.423044e-07,0.000000e+00,3.582292e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.842926e-01,8.842926e-01,4.421475e-01,1.000148e-01,1.843243e-01,4.751908e-01
8.210019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.369929e-15,-2.643705e-06,0.000000e+00,1.000003e-01,2.004768e-07,1.437479e-07,0.000000e+00,3.583190e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.842386e-01,8.842386e-01,4.421205e-01,1.000150e-01,1.843239e-01,4.751908e-01
8.220038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.380419e-15,6.935707e-06,0.000000e+00,1.000003e-01,2.022073e-07,1.395803e-07,0.000000e+00,3.584215e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.841772e-01,8.841772e-01,4.420898e-01,1.000149e-01,1.843242e-01,4.751908e-01
8.230057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.390449e-15,1.690348e-05,0.000000e+00,1.000003e-01,2.010911e-07,1.413490e-07,0.000000e+00,3.585113e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.841233e-01,8.841233e-01,4.420629e-01,1.000150e-01,1.843241e-01,4.751908e-01
8.240076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.401021e-15,3.677430e-05,0.000000e+00,1.000003e-01,1.978053e-07,1.458547e-07,0.000000e+00,3.586078e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.840654e-01,8.840654e-01,4.420339e-01,1.000149e-01,1.843240e-01,4.751908e-01
8.250000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.417644e-15,4.626104e-05,0.000000e+00,1.000003e-01,1.990746e-07,1.499179e-07,0.000000e+00,3.587037e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.840076e-01,8.840076e-01,4.420050e-01,1.000152e-01,1.843235e-01,4.751908e-01
8.260019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.432221e-15,4.596366e-05,0.000000e+00,1.000003e-01,1.961025e-07,1.509918e-07,0.000000e+00,3.587899e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.839559e-01,8.839559e-01,4.419792e-01,1.000151e-01,1.843237e-01,4.751908e-01
8.270038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.443137e-15,4.849115e-05,0.000000e+00,1.000004e-01,2.003476e-07,1.502690e-07,0.000000e+00,3.588761e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.839041e-01,8.839041e-01,4.419533e-01,1.000152e-01,1.843235e-01,4.751908e-01
8.280057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.450813e-15,5.935240e-05,0.000000e+00,1.000004e-01,2.036551e-07,1.506040e-07,0.000000e+00,3.589777e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.838430e-01,8.838430e-01,4.419228e-01,1.000154e-01,1.843232e-01,4.751908e-01
8.290076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.457036e-15,7.542966e-05,0.000000e+00,1.000004e-01,2.026482e-07,1.479343e-07,0.000000e+00,3.590735e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.837857e-01,8.837857e-01,4.418941e-01,1.000153e-01,1.843235e-01,4.751908e-01
8.300000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.463775e-15,8.111404e-05,0.000000e+00,1.000003e-01,2.006126e-07,1.484809e-07,0.000000e+00,3.591592e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.837344e-01,8.837344e-01,4.418685e-01,1.000152e-01,1.843237e-01,4.751908e-01
8.310019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.473283e-15,8.086416e-05,0.000000e+00,1.000003e-01,1.972648e-07,1.517488e-07,0.000000e+00,3.592531e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.836780e-01,8.836780e-01,4.418403e-01,1.000152e-01,1.843237e-01,4.751908e-01
8.320038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.478307e-15,8.071553e-05,0.000000e+00,1.000004e-01,2.002404e-07,1.551901e-07,0.000000e+00,3.593439e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.836233e-01,8.836233e-01,4.418130e-01,1.000155e-01,1.843232e-01,4.751908e-01
8.330057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.482654e-15,8.683747e-05,0.000000e+00,1.000004e-01,2.018040e-07,1.568057e-07,0.000000e+00,3.594316e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.835705e-01,8.835705e-01,4.417866e-01,1.000157e-01,1.843228e-01,4.751908e-01
8.340076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.485272e-15,8.607644e-05,0.000000e+00,1.000004e-01,2.000478e-07,1.553213e-07,0.000000e+00,3.595333e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.835097e-01,8.835097e-01,4.417561e-01,1.000155e-01,1.843231e-01,4.751908e-01
8.350000e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.489319e-15,8.127744e-05,0.000000e+00,1.000004e-01,1.995858e-07,1.549204e-07,0.000000e+00,3.596397e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.834459e-01,8.834459e-01,4.417242e-01,1.000155e-01,1.843232e-01,4.751908e-01
8.360019e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.488482e-15,6.299485e-05,0.000000e+00,1.000004e-01,2.021726e-07,1.534188e-07,0.000000e+00,3.597404e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.833854e-01,8.833854e-01,4.416940e-01,1.000156e-01,1.843232e-01,4.751908e-01
8.370038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.489443e-15,4.745429e-05,0.000000e+00,1.000004e-01,2.048068e-07,1.546307e-07,0.000000e+00,3.598404e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.833253e-01,8.833253e-01,4.416640e-01,1.000157e-01,1.843228e-01,4.751908e-01
8.380057e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.495130e-15,4.170782e-05,0.000000e+00,1.000004e-01,2.034046e-07,1.551266e-07,0.000000e+00,3.599406e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.832651e-01,8.832651e-01,4.416339e-01,1.000157e-01,1.843228e-01,4.751908e-01
8.390076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.503450e-15,4.221468e-05,0.000000e+00,1.000004e-01,2.086029e-07,1.591753e-07,0.000000e+00,3.600361e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.832075e-01,8.832075e-01,4.416051e-01,1.000161e-01,1.843220e-01,4.751908e-01
